x,y,z,class_prior
0.303821484002931,3.24263542874548,1.70289408410127,1
3.26713033593880,2.17317153872210,1.88770287472999,3
2.34739494606957,1.46924027574461,0.887627552996582,3
4.19987275685683,0.699887669573517,3.89169212687522,2
0.896189551068582,2.74596732668827,0.161252638937603,3
2.70932645802198,1.53243240503210,0.312825195346438,3
3.35035165358956,2.74144344294322,0.596134077358630,2
2.46683260708876,2.14108845589790,1.28105159360793,3
2.75292929419505,1.38666419086568,2.97223353001470,2
0.822332056382446,3.61333532792331,1.49438706151435,1
3.26627264454647,1.14805978487579,0.166609037210898,3
1.83418675195783,1.04430677836386,2.04629388230462,3
4.12675660987350,0.183901063151867,3.05454081806605,1
2.49812945654085,1.99677957810271,0.999603540432979,2
4.09408487054473,-0.399603051473335,3.67272475906079,1
3.84708471556521,0.168813205816438,2.40082818344292,1
1.97559125371980,-0.0856907730181532,3.28636088858860,1
2.57960087831110,2.02983796603130,2.63826817647584,2
1.53629965717718,2.74605072755556,2.85166296312567,1
2.92036784976918,1.46364560545080,2.91830621952060,3
0.321073616744404,1.44154697153388,3.13562076611641,3
1.91400173234673,0.559753248518104,4.29728760708135,1
3.07324164406865,0.832830050395167,3.09313029285491,1
0.876739626596764,1.10109308026042,2.70422510647954,3
2.42048038598188,1.79082125272613,2.60543784854009,3
1.88758237765096,2.80327415854673,0.752036042445629,2
1.33882443028111,1.38926407628443,1.60532909850391,2
3.08140295838522,0.624730643724456,1.15920094034162,3
1.44034182130265,-0.0661879884129490,0.969544736136603,2
2.22058540616978,0.773611064373122,3.07895388363633,3
1.89782245327190,1.44983632571167,2.41797069184284,2
2.75915534888068,1.33951075228245,1.68632058870119,3
1.09917353708327,1.67435504935572,1.83761806958314,2
3.84775248780639,1.37046926293307,2.40100117448909,2
2.82604195190017,2.94350551249878,2.61903768150026,3
3.41806246292835,-0.591763445633417,3.53981594317359,1
3.89113851355575,1.86676061620754,3.09500612403224,2
2.17754789763242,1.99794333692830,2.52333525600289,2
2.84634080006036,1.08414554187488,0.235974400410532,2
0.897669444682136,1.92024320436938,3.98461905597324,3
2.09528579326134,0.553616877800459,1.51025110737482,2
2.94673576165122,2.28197380741211,2.81316118803620,2
4.69378805385361,0.248515442020924,0.794415101780739,3
3.82602654116447,4.10244938111130,0.492916638809315,2
3.35672827447774,2.50687881843770,0.584870923296171,3
1.22519710727893,3.05731006189868,1.37909575358160,2
3.54498802436197,-0.260048422422156,3.70586057299840,1
0.743583415723885,2.12021514852640,2.97350780541673,1
3.72720624972937,-0.548698511200687,2.63694200806840,1
4.16535476679984,0.491856176825995,3.10326442210973,1
2.17574774133374,0.776632580546968,2.86862574746760,3
3.20758419559190,1.23338360864222,2.84072796035722,2
2.18490514472291,0.844077849273785,2.54351353379142,2
-0.510364948678075,3.01901026337740,3.19589434354088,1
1.58515947760740,1.38631359351867,1.36786454065011,2
1.67015414433312,-0.183232368813480,3.42778009749703,3
1.62783723851205,2.87497163328544,3.06569205165926,3
4.38610669344240,3.00581848617158,1.46516924026388,3
2.85403320088153,1.71614124056454,1.69387475171243,2
2.63582932445148,-1.88294672462318,0.580932188865319,1
1.49248247679218,1.20493148519775,2.67354135170889,3
2.18240586377047,3.56271949420534,1.35199028682006,1
2.19324562787244,2.32013643681274,2.18920017799775,3
-1.30700416318737,4.65634289218038,4.54285505538176,1
1.78466657975488,3.91446573998025,0.993325200684994,2
1.39623451766653,1.18536164328669,3.29537297552261,2
-0.0613609285748866,3.22966233554233,2.80893995032157,1
1.46640941757309,2.61629785592128,1.82407759780510,3
1.97584218634134,1.49912897679900,1.82785688465450,2
2.11984650127219,2.39178057502225,1.16510899010552,2
2.82738957769781,0.900660227234542,0.791379966058350,2
0.774342624493067,3.66802216495862,2.84432120930148,3
1.35504455634339,0.427274944527728,1.84816492173247,3
3.33189640234411,0.696916448114199,1.56378196974190,3
2.72083415226993,1.99241803225496,0.519754136394282,3
0.776808673295647,4.55083943965430,5.23159744736640,1
0.721419565280984,2.79113345549132,2.78152018712616,1
2.72795176069314,0.580117889470861,4.00585042472725,1
3.57060460045882,2.41180872536562,2.33342228441169,3
1.74044268696619,2.68947973373840,1.46002425372167,3
2.65443353422146,0.560962553124220,2.70441269006204,1
2.63430436781326,0.491474060866690,3.11931203759179,1
3.13724818086858,2.27511990973597,1.56038545786785,3
3.88322889121471,-0.466589386258605,3.74386640818100,1
1.65671718098799,2.21625828039083,2.87713252242284,3
0.763548223847486,1.47924154721892,2.21257181708318,1
4.28732791509235,0.545585885613320,2.36098128195267,3
2.74537351454788,0.731970112343128,1.47380860226924,1
2.65481237421128,-0.0785307449820114,3.97279868334209,3
2.27872076328439,1.35325091853369,1.54093200476718,3
2.57943618928185,0.466286641125945,4.58459855445747,1
1.64702580051389,1.25784536395926,2.85360410889143,2
3.06526131023020,1.99563305049232,2.86153411997784,2
1.44384777747105,1.88561007162800,3.28818164101286,3
2.14434593669714,1.02302150418415,1.47901882223662,3
2.19085266070136,3.49146076350970,2.67416231258916,3
1.23246273435965,2.59357378100979,3.32046063264730,2
2.38110084082991,3.36436696522045,1.73643269821562,2
1.15571409759436,3.38670666958348,2.03790890922659,3
3.42239359106677,2.81701671563192,1.66846527795675,2
2.30307447440550,2.42057386335708,1.80101880578215,2
2.45692496468400,1.23240486754750,1.95023618607583,2
-1.63398405403477,1.31156650528231,2.72639626006909,1
2.36203035245654,0.290556210093505,4.74959172908328,1
3.41330951572221,1.79617380375149,2.12808160381437,2
1.09561478129282,2.55259931864777,0.255418519010451,3
-0.813605887371775,2.61215489825693,3.94919621893202,1
-1.12893459763031,2.63994399718074,4.75299523524086,1
3.63871759130273,2.83530344275182,2.46576098948243,3
2.29923536778075,1.43009655081272,3.03701566243516,3
0.393850912460364,1.09481701949212,2.59540814588794,2
2.68038790581472,2.48381391441619,0.540194108313096,2
1.30319924328170,2.67291117685869,0.618283777651548,2
4.00893435792228,3.02755854132493,3.24942643505077,2
1.14694676846881,2.21388345981945,2.18703627255460,3
2.78347990355983,2.59528859010354,2.74403553300115,3
2.17242273477375,0.695719978990773,0.345357466738188,3
1.95062177967796,2.78765824266621,1.90383333079138,3
2.10354793457705,2.53456001408784,2.50083646619255,2
2.13404195097718,1.98400023040423,2.98919442474128,2
2.07097831092255,-0.823267050917543,2.51312921123003,3
1.99178948546198,1.46146002506680,1.26373143737109,3
0.897771267577788,3.50164519581627,5.99258509788572,1
4.22011857278026,0.365727736515993,4.00388354180615,1
1.49893506240242,2.08046899841022,2.87920415488052,3
3.71482457160839,0.111633548115300,2.98191546576823,1
1.24829115242682,1.58097758692979,3.09284514589177,2
2.78333472844400,0.604569474335499,3.46331226983553,3
1.89321479664008,2.17755351989797,1.87004849347280,3
3.16871553174079,-1.16570166503816,2.18475057173668,1
3.49438184230308,3.70182496966644,1.82319840351654,3
0.712430310649825,0.734989916651613,2.64623406674968,2
2.66048755389857,2.30945632648117,2.00224367014344,3
3.57626370432040,-0.229104863383734,1.22728859193868,3
1.92996967805794,0.871876152667923,0.826936345291671,3
3.06733279325871,2.82852342911448,2.16530001760624,3
3.05778086135000,2.76107759049085,3.77758835639229,1
0.829544932141271,2.76217774533621,4.32231585832021,1
1.73127430403249,1.20584250729353,1.24392368552063,2
1.17659007478347,3.27053991863205,1.40317642996224,2
-0.534588996583864,2.79991018048305,0.725107698538540,2
2.79732721727987,1.67919096771727,3.40369462192138,2
1.95642372878011,2.00575723790335,2.45506534201087,2
0.846556177902514,1.84737979756322,1.18209073817462,3
1.52119918863420,1.98572927809313,-0.575439735064310,2
-0.924411796705662,2.43945760814770,3.67310595616332,1
2.77373273193693,2.87735434246430,2.82124510200004,3
1.74290001992960,1.06943108616376,1.44804756051987,3
1.48073698363436,-2.37863913480508,2.97567121925997,1
-0.556567712253286,3.57572475118473,2.76922432158745,1
3.58661551285044,0.938166146572667,3.90257757657543,1
1.98079481581300,2.88940840937717,2.38166136112125,2
3.25012643839688,0.311811230344689,2.98187124301278,1
-0.271880431967106,3.38462309402646,1.95933817796300,1
3.14258584897369,2.16424489947120,2.43027653239581,1
2.21706548360102,3.32538305600672,1.28687571455917,2
3.19612735179932,-0.943445687056319,3.30854415000197,1
3.41246271481448,3.32776745336955,-0.0157612501572433,3
0.710955824790752,1.08275746034397,2.71787595932783,2
3.24737175585190,-1.80466152376626,2.86741490298690,1
1.80828896779378,0.149523811480381,2.38784889098099,2
1.82012393614511,2.14510759018631,1.89933357540085,3
3.18594431615038,1.84519277379919,3.64986343671271,1
1.77463148403555,2.18279214856378,2.52776479143766,2
1.88981038409684,0.116197548308822,1.29579985829204,1
2.81364636726747,2.72067143307065,2.84701257336864,3
2.20588234392312,3.01900744065878,0.520342669444469,3
4.06942863809527,3.44168518722439,4.13873182404674,3
0.770189051792426,1.97371626013843,3.62972712132089,2
0.683331092388547,2.40328226805285,1.49572075834029,2
0.427492701918558,2.44066830831018,2.42685685046576,1
1.98165800463481,0.953201968443011,2.78724228379513,3
1.64830574955591,3.69960920821677,1.41078061549046,3
2.92256349464314,0.311857183819257,4.13070509891086,1
1.49911811886697,1.12199542008240,2.89256844109528,3
0.859847586398191,2.43700744174923,1.70355939957658,1
2.53429671242725,1.59038879888844,5.17490785763458,2
2.19549378543048,0.822478403967367,3.86422482952586,2
2.13007355844791,3.08207805630560,0.914120966011560,3
3.44903634330661,2.26798447277576,-0.982653386101713,2
1.77995334386685,1.83049911977565,2.61157961972867,3
4.21189855495998,0.633173436949267,3.34586673314187,1
2.28744067927976,3.13865837636109,3.08691447019413,1
2.52880160361059,1.90111141491564,1.66120082640952,3
2.82502597325320,1.05513464904217,2.71836560106380,3
1.89372513466395,2.32917814757384,2.00090716189030,3
-0.684337756193102,3.80443735659060,2.84417616406014,1
1.48705785441155,3.61285948235142,1.98545226656923,3
3.45580501515080,0.798395075999248,3.68703774519909,1
3.51705766361821,2.91671837150805,2.21339362255910,2
2.36098994805504,-0.0823122495306139,2.75160095790656,2
2.11239717844431,1.42633335665023,0.211386445621405,2
-0.984893902158256,2.75717677733341,3.07555789289176,1
1.79036371952687,1.86216107740181,2.65511683088746,2
2.59467505792256,0.940139428215900,1.39170258664659,3
3.64691078969852,-2.81535779951829,3.04781225414500,1
2.45737355898295,2.44387439287362,1.78907450994618,3
2.56278936275805,0.0975277137588520,2.90005578112089,1
4.42849912987759,0.492138245881004,2.97727788655917,1
1.47146591436468,3.48926650058827,-0.849528799628487,2
3.57048118533695,-0.112862369628437,1.21945735055495,1
0.774515680313093,2.33854418111321,4.05202365072097,1
2.10175125636337,-0.315325819826185,1.41957387421269,1
1.97616102980661,2.98519545183210,3.12025884354910,3
4.37447286150441,0.546205020461091,2.80114073208556,1
3.05876726794563,0.531012029518863,1.55361483343688,1
0.264542765869024,3.30502162668514,4.18912737513015,1
1.21019267489076,2.04249955391276,1.75671703421602,3
1.40735049181389,0.898633405862330,0.0631006884069907,2
4.01187850121520,2.03636395327907,2.52032693765111,3
1.80479647419317,0.555497433038595,2.58355907483113,3
0.641244856017475,3.44435934438418,2.70686378961036,3
0.230305179275288,2.35952485143362,1.53530037687887,3
1.78386673335182,1.48066437507694,0.287664865359866,2
1.41981804254218,4.32724829710867,3.30650822452745,1
1.62957658053491,0.0942293796752315,0.394888901235194,1
2.43847599017055,3.18380399347897,3.31219944195154,3
-0.651507154587801,2.49933284700081,3.67881527910142,1
-1.14195012207220,0.184263803756805,4.58928102570544,2
1.94703776373918,2.39838896234724,1.92505730187702,2
-0.378525361969099,3.53474553663626,3.31965126692140,1
1.03538987495476,1.77462843616521,1.52728293323708,2
2.02587774011693,1.27084940383744,2.29598317924645,2
2.45632150869821,0.0729594102682076,2.76941226248467,2
1.68740997534239,1.99846017664634,1.75530893976507,3
2.75970828007830,0.852375541515295,2.69031383381123,1
1.06596001502128,0.557786470349327,0.113552442914184,2
2.14412606180428,-0.982918642015544,2.60566646636082,1
2.80192706654398,3.96722407953835,0.844145332304760,2
-0.205343753158178,2.72645672839294,3.84676968819480,1
1.78087966429173,1.71140963081336,3.08146609805941,1
2.53188314489321,1.51619338664558,3.16710527584165,2
2.32681686102157,2.42043565505890,2.73984778684434,3
2.27709220249958,0.563314515716755,2.18663918271597,2
-0.0686074933026454,3.06115042818190,3.09133921096730,1
0.0451845094016745,1.45487476284070,2.56447873378635,1
2.23007757389050,1.24768466442110,0.906254092605085,3
1.82707002097368,1.71002261470507,2.39505048021712,2
1.76870238165526,0.931299704915276,1.57177280093215,2
3.14643211798605,2.57953868140597,1.07720713933052,2
-1.59786936087699,3.71903553107236,1.74069203627019,1
3.56841615270498,3.65098463871859,1.64711876126046,2
1.10281034548956,-0.622493527772607,0.945444605707953,3
1.59776079219969,1.44820820589879,1.74928941535476,3
1.89262719861093,1.79968550960540,1.50767438134182,3
1.47811757688711,1.88224374235100,1.65455494094237,2
2.90716975917121,2.05114332098826,0.311290130391599,2
2.29538218903054,2.85634463270563,1.93462983063549,3
-2.78059984899310,2.22577414235456,2.49528920687983,1
2.26358598803001,3.26142806928745,2.01730697072827,3
4.01000474699468,2.43510968806364,1.07026038948949,3
3.58931136723998,2.42576066897583,2.27311830682431,3
4.31789682776920,-0.437019548910979,2.82724961148175,1
2.98009306303958,1.18210697481519,0.291978728701064,3
2.87916996225693,-0.870198277579994,4.32786126406110,1
1.64645313651898,3.51814836439543,1.80235195229238,1
1.18578940842732,1.93859663094387,2.29767636132040,3
2.34982593984553,2.12513528235424,1.26375475108797,2
2.63892948965060,2.07682696229663,3.54487642655881,3
4.17569996520204,1.79009232305504,2.85193519481374,3
1.97664483755030,2.16285796303926,2.90814079291377,3
-0.573579578906312,2.68383620486601,2.62340131514224,1
3.82755577633193,3.38608737150043,0.611781797273060,3
-0.668903115205653,2.99685950466878,2.63599567577608,1
2.21430121395188,2.83319479139787,2.43542872047931,1
1.97567944940016,2.15349253542414,2.39433266185750,3
0.579203333006073,1.76892490539054,1.00895421379963,2
3.17444426371779,0.311125619874200,2.73837757544979,1
3.12957064114241,2.31317706340190,2.25396292340804,2
3.73378376842496,-0.320865484955363,2.76606973814185,1
3.25417866222775,1.43320994961884,1.53460805753090,2
1.47709815817535,3.07223359025194,1.75193759643058,2
2.05993303101458,2.54642149844389,0.866139997006633,2
1.85621013417975,-2.05873295105589,3.15777432747516,1
2.06387141625414,2.44717925721618,1.74909152553235,3
3.30881875698659,0.992903654489858,1.65291607305461,3
1.26002036738111,2.85060311407998,1.58199606142369,2
2.26170354692060,1.40342205502885,2.54441157673720,3
3.84127040028903,-0.275267252707863,5.02839856181416,1
1.90272004593991,1.77959296015202,2.89314216371877,3
1.34655165488968,2.69653273887431,2.84267927719896,3
2.23059717722315,3.67181563762222,0.889284180790654,3
3.31763512398084,1.97114531517097,4.17643283334400,3
1.23960627779281,2.51008414256359,3.46715226907410,1
0.589775999183297,3.46555441524274,3.29310832767371,1
3.97771311459676,-1.91243644957008,2.17841517263287,1
0.226754228771903,3.34938193460913,3.59953780479227,1
3.47844258709549,2.46356713360545,1.42832036747148,3
3.52187597900435,2.76993245467403,3.03097641590048,3
-1.22116613634778,3.90265961089765,4.49421234499655,1
2.06686482881317,2.29856839954173,1.73803652012090,2
3.64780230255446,2.86716198475945,1.62891565429405,3
1.28619076071950,2.93409930852702,2.11799211490643,2
3.51407423851618,2.27230459205678,3.76817033911902,3
1.53088564911964,2.33436627778119,0.962756095328985,2
2.13644196924387,2.15636263844552,1.27504772621880,2
1.97619945427278,2.09673439934865,2.00262350112973,3
2.32975110918777,1.47548856532320,2.46324222449566,2
1.64090992933640,2.58816822034183,2.84395089859603,2
0.552427312249897,4.16264848426268,2.41771008254173,1
0.400980809077564,2.59014355969640,2.53175159652873,1
