x,y,class_prior
3.04058189731328,-0.563342217815324,0
1.93608292435053,0.447816043045901,0
-1.00086063214316,2.64261971907179,0
3.32859081221035,-2.01915000584539,0
0.546377560739715,4.62225474167809,0
0.534204282195062,1.14234713158232,1
0.0214806389334340,3.55895813430685,0
0.0899182664056726,3.88475304343521,0
2.49899062423515,0.673986487465974,1
3.09474729617867,0.550042970893113,1
-0.646589117936354,2.06348326696921,0
0.487644152980540,1.37183105472930,0
-0.0486664787456604,1.96513400771609,0
3.31640006348721,1.31119426299147,0
-0.388691850752584,4.30885720959669,0
-0.419537214563970,0.524878281221550,1
-0.298388779569822,2.92201979027012,0
1.73197946240660,1.73482471352038,1
1.36349071223161,1.58598528801607,1
-0.983613804201645,1.22553679389997,0
0.614461677530377,1.72558980306352,0
2.40381517431473,3.20148829323353,1
3.28894459192552,1.83354468162284,1
0.735283623186849,3.82899557997571,1
-0.352646511361951,3.63023363392476,0
1.86729985063425,1.48809972692483,1
1.86516831620209,0.0307317834654106,0
0.459741602410928,5.44701273834238,0
3.77392881035642,0.914756013908556,0
2.30431591054051,1.69763446120370,1
3.25323084192448,2.00548849402450,1
4.04789796212060,-0.0373949559735845,0
2.10557348365927,1.18970455040296,1
3.57371881907572,-0.569073376224627,0
0.433872440014961,3.22885078932744,0
2.81484138496657,0.684202012017385,0
2.38113067443208,-1.13426784971744,0
1.53816544717767,0.639052395472822,1
3.77262541805448,0.0181684289247889,0
0.0378073999629572,3.72382677252080,0
4.17315424964880,0.671496125245267,0
2.50326176963251,1.84974502478112,1
1.01986627344452,1.92028386192993,1
2.66805118941852,0.144928959762082,0
1.83977103770105,-0.531490923579784,0
2.03191337099476,1.52566113708114,1
1.03368693955525,3.54782303175581,0
-0.867593261621722,4.28420930233654,0
3.86527145516016,1.35145976249264,1
2.42083389672602,0.182181011016090,0
0.673599246222303,2.88623024945947,0
2.06349430884025,3.16374356906390,1
2.14345135491575,2.11051662334622,1
0.936345944755118,2.96440207502353,0
-0.0619359096259162,3.97135230255531,0
-0.278108264691689,1.35991535181557,0
3.48574439893491,-0.386822463487016,0
6.21783160192112,0.224611926859360,0
1.53417910151831,-0.586887376409854,0
-0.263600214033709,2.45333025786131,0
0.0661862247862866,0.405733634974554,0
0.480884809735244,3.55807384539368,1
3.18068461972647,0.405554669140384,0
4.03216893935596,-0.0811885445430075,0
1.34480695800900,2.75677509534715,1
-0.661796855757134,3.58864005314843,1
4.05266854818746,2.19044727316950,1
0.818353367279494,1.50807265201505,0
2.93099709123022,1.62599943644440,1
1.76506044231724,0.498007445300572,1
2.72904464789324,1.99165571494781,1
4.08612523747029,3.39647889722543,1
-0.110522914172991,2.09383538099115,0
3.58312322999946,0.271298752932652,0
4.40836276317095,-0.196600489748622,0
0.814897063322742,1.12299314885633,0
1.39927770192096,-0.406627029290440,0
-0.183388044649991,4.13365461325440,1
3.47906499313380,0.788490019186798,0
-1.39721325526662,1.24076177662443,0
-0.409952083780070,2.89767549780955,0
1.67193999481352,2.07524043557472,1
2.61026620575584,0.255816820505358,0
3.81184409938465,-0.770873090917331,0
1.83260959664143,1.75902797292823,1
0.184944025752427,3.24059740407149,0
0.443216318806510,1.96896424339249,0
3.88183070922413,-0.385363964310435,0
-0.0754305604806960,1.71964263756632,0
2.44468129335474,0.133165287149696,0
2.80644020573274,0.654850911947162,0
2.63287718991211,0.173868259941065,1
2.34706073811658,4.56174883857211,1
2.84271667133003,2.51258669349833,1
4.64466458198750,0.199742633791020,0
-0.797687959294245,2.50475831058791,0
3.76860574972556,1.59585369615383,1
-0.425608260907167,1.41495507343659,0
-0.393202687110188,1.49261300327195,0
-0.0115324058026914,0.367782516600923,0
2.17996516249912,1.55421905195766,1
0.217494151705752,2.49635303305974,0
1.84837474115366,1.62554931707409,1
-0.353441191534658,4.73553288834144,0
0.644023977353988,4.18220748094028,0
0.731066226334497,2.59471284620754,0
2.96863967625154,1.20456014326185,0
1.06146230183957,4.31465613497618,1
2.00454049860525,2.56386765017141,1
0.844767935356833,0.403104022343751,0
1.22119942205174,0.916799979836641,0
1.56783631086127,1.13456625094898,1
1.33146167681543,1.62616892102408,1
2.09270161126754,1.76075102692757,1
3.56476043336183,3.05362771706511,1
-0.444171079787859,4.31406900161303,0
-0.455348345945604,2.07759320244267,0
0.527517181694507,3.71619032498694,0
0.0183943675567045,1.39498842942319,0
0.434751054655772,2.45741482338420,0
3.49463734109331,1.82358346375488,1
1.27538944668969,2.49791752146438,1
2.24397314946988,-0.105530240802507,0
0.915886709573482,2.33756311451393,0
-0.206291108311523,2.68095484868711,0
2.08885550487740,-0.732139429922667,0
-0.279591444042956,1.49172016446977,0
0.356393712112085,5.07339468790884,0
-0.276143094875266,4.62840708473456,0
3.64078387751318,0.443330734082419,0
4.29498766929132,0.531792708263045,0
0.394804618665418,1.72686016340859,1
1.43974389003023,-0.944627850858463,0
-0.307850408007345,4.96171214725697,0
0.894634923729496,-0.920110886144685,0
2.82218440999322,2.60781886385726,1
-0.412055420410375,2.53572384854275,0
4.64804415568879,-1.15117797161008,0
2.69966167054705,-0.686949828317704,0
3.99175026538216,0.0491235339349403,0
1.75280798663534,4.33293806355900,1
-0.506380567527473,1.85830898190224,0
2.22174457823711,-0.467014564165384,1
-0.121919803862655,4.91438591553876,0
3.31420379344305,1.39047288665349,1
-0.578071804408250,3.77715618058169,0
2.45012819487435,-0.976153956486834,0
-0.0462441804774989,2.42466985903010,1
1.96239812243151,0.642531805939627,0
2.98887881291261,1.90453482818737,1
3.85642710362173,0.450270158747139,0
4.37865112084553,0.873249408716787,0
3.26466469628373,-1.31966588809208,0
1.54281801864883,3.36081392853237,1
0.463926177178628,2.65972174196783,0
-0.924449240696789,2.94848677964934,0
1.68375145453886,0.499047290387928,1
4.53805092842780,0.258501893542983,0
2.47491095279746,2.67715057866736,1
3.03295728851783,0.893325899914984,0
1.58404613572226,2.20031017902320,1
-0.129623048366455,2.27815121038303,0
2.54833652598606,2.03930083665022,1
1.81125260464382,0.983172564431077,1
0.716292503632799,1.13853100288414,0
4.03977613534842,-1.35079217018299,0
0.151169570201586,0.645987077125869,0
0.245427464047839,4.55052609211162,0
0.947521013328935,1.57342802866481,1
2.45093737072477,0.133289973186978,1
3.16223846129470,2.13584873986123,1
3.75784374039869,-0.827817453057768,0
3.02379098574286,0.786185753937413,0
4.63232397705971,0.790955126770525,0
1.75758915949324,0.488125395192094,1
0.103020497028468,2.27565393893376,0
0.914229313163974,2.79647301740576,1
1.73548562007805,-0.156179232977708,0
0.111536037424852,2.54816907850500,0
1.54914749189277,2.48692074463831,1
1.33054828250814,0.140277694622547,0
2.55272604519986,-0.900586131283613,0
1.14436511636703,2.73160986630564,1
0.317426445468813,2.03635838181315,0
0.317823476168985,3.12650825582130,0
2.29529811254316,0.928525406451397,1
1.18573627735866,2.78191295685780,1
1.51872384050705,1.68514328563756,0
-0.121307384826470,3.20984881073070,0
1.95525625039892,-0.144450820309493,0
0.329757723154230,3.81780511120404,0
-1.51621578674352,0.348712120135755,0
0.0891990147572978,3.59180812893955,0
1.68023358314060,2.02141001425140,1
3.04916914612807,2.60894815455494,1
0.889059240288304,1.44855400995849,1
-0.278110004532896,3.19033321592387,0
2.28019763706994,0.00736461498909975,0
2.24635413965561,5.31181767409098,1
0.849641223587551,1.48162341594312,1
-1.26901848960307,0.104763665345838,0
-0.475518335322128,2.38308926745715,0
3.08158043667315,-0.676511674845075,0
1.64739873460943,1.48306749884647,1
1.65472993124915,-0.943169847793180,0
2.43457553641621,-0.446538588045936,0
-0.523057842732056,2.87585084030972,0
2.65843218862054,1.81467633672639,1
2.26900264846136,1.71829273621662,1
0.771811598071772,-1.15489004522362,0
0.176934200709977,2.67233306515558,1
-0.0556674463509787,1.86383964931306,0
1.04755852723297,-1.08767764649621,0
1.43580695565573,2.14763383785306,1
1.65466874217657,4.56142418120820,0
2.42668196245189,1.97672592684475,1
3.09080931555162,1.16217914359611,1
-0.254157964857835,3.85768990207311,0
-0.331015134641598,2.55022014999426,0
0.748785517331596,2.12120042839687,0
3.14784582998400,0.997763755783025,1
3.43455639339011,0.664712045572220,0
1.96612008718589,-0.165040153823412,0
-0.260033404928009,2.61361390306711,0
0.0247487517645823,4.71477911188275,0
0.998938018710872,4.90672279855419,0
3.18903834192393,-0.615123369389559,0
2.95618916955519,0.318648127871547,0
1.18950556895878,2.47193128555218,1
4.26551843732958,-0.525423519335913,0
-0.375675763765237,5.01820539294545,0
1.50368761839438,3.09351554307168,1
3.14924918352992,2.62189354654620,1
-0.567576066555890,4.20036420742449,0
5.53036316417759,-0.269684913592767,0
0.409819523845124,5.99282738261382,0
3.48424726434610,-0.174482120731469,0
1.77114369962357,3.16435661229234,1
4.88064675276807,-1.53368994127111,0
2.90222511071281,1.22975592167450,1
2.85454039205169,0.752980986614153,0
0.892856302413526,-0.965629371254666,1
0.885861253425432,-0.0319226279733535,0
3.75276651576625,4.04645685209373,1
4.52101125515898,0.0926245964006143,0
3.86067488550389,0.272395108229094,0
0.310989681767329,1.76270723217107,1
3.05767340326271,2.43964717681449,1
2.23006064154327,3.19098647895775,1
1.56438734569699,-0.502314240890421,0
-0.908464203478528,2.87990769631800,0
2.70933937147044,2.24522949257485,1
2.64371906690123,1.34699239625344,1
1.67949865694778,2.05839562346795,1
-0.796203303453109,5.19367548280888,0
-0.651070979890105,2.66181835242800,0
6.24426804442427,-1.38688569680667,0
0.669381696721772,1.32775230896002,1
0.126577595058578,4.08835900107206,0
2.85082476574770,1.83083142925341,1
1.37254148805216,3.29624377339874,0
3.49355954100979,1.54605755665167,1
4.50867409600356,0.0364976174034887,0
2.10281962510482,1.81470145605262,1
3.89759863197895,2.75656940192293,1
3.78986731843866,0.0439625947253680,0
2.60617378311980,0.693931764904271,1
0.730560242200137,3.63303901366423,0
1.45808310896232,-0.0941780502113793,0
5.62477018261782,1.16726563822696,0
1.47045529699382,-0.0385935546913856,0
1.51764982543896,1.91107055700657,1
2.27743569837229,-0.905417670408376,0
-0.902542162963416,2.31772191071425,0
4.11334575220828,-1.08029862607644,0
4.44046644543660,0.286481355725933,0
3.35948025337470,-0.824955410836085,0
1.81977669188813,1.14318822613719,1
4.33589792412342,0.544065799820406,0
3.23021131011329,-0.348619362426339,0
2.43172165525728,0.651280913387574,1
2.92139468446106,3.12650319178153,1
0.916372743600010,2.41857928067659,0
3.73867235411231,0.359374504866235,0
0.712042901304787,1.68766729699022,0
0.495501041022178,4.06815132206692,0
1.64338789725166,2.53260334712670,0
1.43431578874880,1.33012169738018,1
2.56467407752675,2.44071104507138,1
3.28135946318291,3.38817672668321,1
3.17197822525640,-0.0186012351843501,0
3.19698749907769,1.44686032845439,0
1.40533222033170,1.94459560313183,0
3.45224458963136,-1.08430084571997,0
1.30331734166770,4.32378154625550,0
1.78749362614953,1.31527636692972,1
0.246176662700308,0.475074012926214,0
-0.154914034075640,3.12582901480294,0
0.602979423586281,0.103594065424578,0
0.984723295092600,1.15212765846104,1
2.62106614258325,1.90232034212687,1
-0.474522728400019,-1.21881497211339,0
4.12117185947306,0.298466339072321,0
3.49349667581064,0.0182114303974175,0
0.00464467820190917,2.98132809249709,1
0.0423214370483749,2.93681800121879,0
2.31817868256187,1.71038708104836,0
1.54264471198674,1.14957442234667,1
1.34822250304237,0.195564880408709,0
4.65425794171127,0.392259554965253,0
1.96830951628972,0.979226528630164,1
0.666562275981029,4.28867645572113,0
1.97871838541773,1.61084349845020,1
4.06871933039635,0.308743336311847,0
5.86921310330386,-1.15355630315470,0
2.90032264059483,1.31271627960810,1
1.65568643561435,0.693520153171129,0
-0.0139194148680242,0.301479011111514,0
-1.00956378058542,3.44819723819281,0
-0.0584353380487072,0.393069374296735,0
3.53063388813536,-0.361088006302911,0
2.78438297780263,-0.00809608361768974,0
0.110829838733271,2.55948929666182,1
3.33676341963064,-0.651106795449685,0
2.23909100471359,3.03766022690059,1
2.36234665122211,-0.143571947759785,0
1.38248819223239,2.51059442720293,0
1.68373042771503,3.14854074074131,0
1.55638827510989,3.65718863329938,1
2.16017396861067,2.51317568202730,1
1.79838928312027,3.09202501580434,1
-0.769960786103355,2.25275170325640,0
0.399474631182037,2.72437679133438,0
-0.0197384413892228,4.89316062065663,0
0.424895730527233,1.59162938530500,0
-1.29219020237728,4.23364436234429,0
1.26663248218426,3.03110960243744,1
1.69843602226913,-0.671611001607289,0
2.99028387442577,0.453301287668644,0
3.31236197871490,0.361972478912112,0
2.88925602237417,2.92615696395729,1
0.998470514808431,1.92215057732196,1
0.944830033361306,2.85625314767850,0
3.65885931417778,1.24319122225313,1
2.96823264797514,-0.0190219896283560,0
3.87763110647638,-1.15251395021111,0
-0.157528634092532,4.57928220920211,0
0.699307480632510,2.81303074159364,1
2.44571439104638,1.73193960164389,1
4.21184209162196,-0.285391589294641,0
2.49699933036338,0.701679090964521,1
2.14652185885133,-0.604235620183445,0
2.21690705784194,1.27316457851843,1
4.20424101989454,-0.461320555898775,0
0.192502371685575,0.771839660904478,0
1.50519817948572,0.592058619296806,0
-0.205465544269011,4.92334699723007,0
5.07934655997667,-0.683824946585484,0
2.31726220114289,1.56802874199435,1
1.95651337652662,2.91633175624438,1
0.808820730161657,3.13337542004442,0
3.07995272155760,-0.00450199060344185,0
-1.73440512326997,6.28317440730226,0
0.805451085342505,1.63517809290898,1
-0.205689907316517,5.12726670629986,0
2.97605980598839,0.820468813078790,1
2.50056634498054,2.70294441932805,1
3.09066240020330,1.53587111094811,1
0.375221378514766,-0.848594023985809,0
-0.509954469411547,3.06398370597924,0
1.95234903271348,1.95001187630727,1
2.36960196251807,1.55337006706968,1
3.34309722053952,0.0860316145166505,0
3.06265970800219,3.39302620753742,1
2.31816297671135,1.41508489672107,1
2.31668024379983,2.98065380854054,1
1.49815410342084,1.61650405201777,1
1.67228485815850,-0.565963436280651,1
0.894724437497335,2.04981292982954,1
0.549617906316688,3.29592168673356,0
1.32314193119679,3.04009760473398,1
1.52345363253674,-0.104873839705713,0
0.636975335336885,2.03920297158420,0
0.404690851835264,2.55236135383928,1
2.86367396016967,3.41109437865434,1
2.62027362261197,1.05004295092638,1
2.08843286910235,2.29848055779502,1
-0.591518800957612,3.62659263082658,0
1.16470829463462,-0.619508425417329,0
2.62231797480732,0.169186367847587,0
1.84611609555394,0.546186698119417,1
0.0363276804293825,1.66179770271207,0
3.72632768568814,2.46023672836654,1
3.41632600911725,-0.309118463755169,0
2.71504283064888,2.81160029000741,1
-0.0652017076372583,5.27402573281810,0
2.38691869154247,2.75840737558476,1
3.23414560668273,1.64115636761301,1
3.57501885789851,-0.674185561434711,0
3.43929986750431,2.18964107430324,1
-0.0118913735904802,3.51411249383822,0
-0.0877564458908157,3.32037086269998,0
1.46995804808121,0.0301990612472673,1
2.45584868879398,-0.633625150334737,0
2.93029018962991,-0.211197409533337,0
3.97751376101486,2.04371473475165,1
2.32361192761927,0.930937609400721,0
5.39557079268984,-1.47512630716310,0
0.278328031775306,3.25950348621999,0
-0.468081287175973,0.866270641469340,0
3.01457998794439,0.568197162726995,0
0.273189243441243,0.409180936176842,0
2.45242224741810,2.56289194807188,1
2.59600544936734,-0.641874385690001,0
2.50585406992974,0.220504832554903,1
0.442693159971859,6.00971624854886,0
-0.839111886694883,1.70135364251084,0
-0.726842905415018,3.38806142165953,0
3.62970054618921,0.905006898573192,0
1.10293175494602,2.46042295972898,0
3.21446014575376,0.183576193166801,0
4.46989202780169,-0.432573154738468,0
-1.08563170065312,5.15666115268049,0
1.00992219457883,2.23130546665490,1
1.66985876469579,3.39726491787209,1
3.97763035636416,0.963797006990005,0
2.87241959117602,-0.574483312690489,0
1.97937034788760,-0.248214289376595,0
1.40979444426125,2.23295840129045,1
-0.411825481966804,2.34426654356814,1
7.94788002972886,-0.635500722523000,0
1.39825411189553,3.27826004610075,1
1.16207130424280,0.810461973830502,0
1.26163754152547,1.02247146227977,0
1.31045009064777,1.04640456459698,1
1.53675727903735,0.877520484813118,1
-0.241058128327406,2.20606680307598,0
0.938676369218677,1.63347640174675,1
3.48244129949961,-0.583662673776799,0
-0.825074420230326,3.59449846603202,1
0.762409169851467,3.73079410856143,0
1.55419374653020,-0.0428282863959958,0
-0.803902295038929,1.09326577878374,0
2.54405520103378,-1.48469106636287,0
2.83568523252027,1.95594437711943,1
0.0723427169907896,-0.350391044575421,0
0.624637503030336,3.47964053107124,0
-0.163173204639628,2.42507470999426,0
0.388222225880019,2.56917913386366,0
2.02601443037333,1.96558128441214,1
0.536608957124371,2.55191883922009,0
2.33570172602283,2.23291288970880,1
4.73340350880643,0.134859320246616,0
2.45637322171282,2.36372627912086,1
1.42410795128726,-0.728687793939827,0
3.88164811082437,-0.643252043202301,0
-0.925712218051914,3.31266451469527,0
0.377063268003056,2.62372171475807,0
-0.636269551547998,3.68159490894744,0
1.65440016718796,2.80263342206910,1
-0.201698882234034,3.98488059756489,0
4.65852047386658,-0.308601409037527,0
1.88784588095952,3.38056255047153,1
2.19862218604857,-0.0428429465381388,0
0.613536833317041,1.03342468247597,0
-0.808443501000198,1.92889746979683,0
1.91803668178096,-0.285043627723153,0
3.29515431184351,-0.258021876857701,0
1.36746366701432,0.00638355263104570,0
0.662106540076751,4.10151785291385,0
1.11728097846227,3.74982485322087,1
2.60334943424646,4.63621435864331,1
-0.587054550075528,1.70882799521740,1
0.311650656411130,5.01716100796092,0
-1.39340898697411,5.69628611676697,0
2.66366394099738,1.01286567005281,1
3.66109569277419,-0.356720724235986,0
2.11997187932374,-0.300866068998310,0
3.27336049812143,-0.716404533918662,0
1.24117992627974,3.71558091972883,0
2.32697661981427,0.851263901555893,1
-1.14049351887687,4.82968146809739,0
0.785420035494510,3.93454019094540,0
3.45378784474853,2.53863638524471,1
-0.609028282322638,2.59027970183610,0
-1.24353744015282,3.38452108879051,0
-0.0421144267503342,1.78169344254749,0
2.23662995969300,2.60319930871054,1
2.51202210827209,1.80237759751180,1
-0.0621068560815985,4.36803647146218,0
2.99850708036126,1.23235061527899,0
0.133153882427244,5.17354949168237,0
2.34638405572988,3.32557896189917,1
0.700610992350950,2.32656265967835,0
2.71937704200636,0.282148424187456,1
3.97040843313963,1.03887760378774,1
1.94782290825410,-0.919938520942510,1
0.112164826393740,4.73320120269296,0
1.22827295622949,0.715784503805570,0
-1.00144023330164,3.66209551367444,0
3.89387966864401,-0.255666101398375,1
0.123414340621715,3.51645561642430,0
2.38400433767196,-0.925850683026878,0
5.18489586655593,-0.925564056526139,0
2.42832056720845,2.80006347774237,1
2.89531729721111,1.00601726620087,1
0.186607308209575,4.44767881534610,0
4.27651616044959,-0.511893646652038,0
3.20201563105448,-1.02643425175129,1
0.537196040050700,0.952570919795415,0
-0.443105452536380,3.98924576360601,0
3.30610845296168,-0.110904018057357,0
2.17697507292360,4.04312961276899,1
-0.478324277293813,2.32571148059087,0
3.11174185548742,0.552876530990696,1
1.08010457481118,2.09699982086845,1
3.46457494535019,1.03270810548273,1
-0.710376108041994,1.70719182087954,0
2.68896892730175,1.97310135876082,1
2.85017548264134,-0.940721656860871,0
2.05877669107991,0.747341233970958,0
0.553622609789444,1.81499307900911,0
3.38587236949575,0.0341355067830981,0
4.52468325744071,0.0844098948024867,0
2.90540326192952,0.747077399142053,0
2.44441980283901,-0.314477185317384,0
1.33584121156606,2.02668414368064,1
2.25400475033405,2.66561788890680,1
4.44005806359794,-0.235488942030931,0
-0.662551962376691,-0.400351979864388,0
0.839826966258465,1.09441237128620,1
0.859644840971099,1.34978068216733,1
0.439395484396507,4.45806985747400,0
2.30587068838945,2.06474508880676,0
0.873928789749829,-0.578058626052715,0
1.28639293109566,1.25855038701847,1
3.48639831565046,-0.202606450835146,1
0.813464837811979,1.08443404679255,1
4.59166450150581,0.238801508008633,0
0.320083616616695,-0.0351888606788975,0
2.04606544467910,0.160348905340436,0
-0.299399093166670,4.09161986733938,0
-0.240279725494771,2.07534620344050,0
4.13555727933921,0.204575393940768,0
2.00208389659219,1.20920535733795,1
